state,county,state_fips,zip,company,plan_name,plan_type,plan_id,link_to_plan_page
AL,Escambia,1,36441,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01053&plan_type=PLAN_TYPE_MAPD&zip=36441&year=2025&lang=en&page=1
AL,Escambia,1,36441,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01053&plan_type=PLAN_TYPE_MAPD&zip=36441&year=2025&lang=en&page=2
AL,Etowah,1,35904,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01055&plan_type=PLAN_TYPE_MAPD&zip=35904&year=2025&lang=en&page=1
AL,Etowah,1,35904,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01055&plan_type=PLAN_TYPE_MAPD&zip=35904&year=2025&lang=en&page=1
AL,Etowah,1,35904,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01055&plan_type=PLAN_TYPE_MAPD&zip=35904&year=2025&lang=en&page=2
AL,Etowah,1,35904,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01055&plan_type=PLAN_TYPE_MAPD&zip=35904&year=2025&lang=en&page=2
AL,Etowah,1,35904,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01055&plan_type=PLAN_TYPE_MAPD&zip=35904&year=2025&lang=en&page=3
AL,Fayette,1,35542,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01057&plan_type=PLAN_TYPE_MAPD&zip=35542&year=2025&lang=en&page=1
AL,Fayette,1,35542,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01057&plan_type=PLAN_TYPE_MAPD&zip=35542&year=2025&lang=en&page=1
AL,Fayette,1,35542,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01057&plan_type=PLAN_TYPE_MAPD&zip=35542&year=2025&lang=en&page=1
AL,Fayette,1,35542,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01057&plan_type=PLAN_TYPE_MAPD&zip=35542&year=2025&lang=en&page=2
AL,Fayette,1,35542,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01057&plan_type=PLAN_TYPE_MAPD&zip=35542&year=2025&lang=en&page=2
AL,Geneva,1,36314,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01061&plan_type=PLAN_TYPE_MAPD&zip=36314&year=2025&lang=en&page=1
AL,Geneva,1,36314,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01061&plan_type=PLAN_TYPE_MAPD&zip=36314&year=2025&lang=en&page=1
AL,Geneva,1,36314,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01061&plan_type=PLAN_TYPE_MAPD&zip=36314&year=2025&lang=en&page=1
AL,Geneva,1,36314,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01061&plan_type=PLAN_TYPE_MAPD&zip=36314&year=2025&lang=en&page=2
AL,Geneva,1,36314,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01061&plan_type=PLAN_TYPE_MAPD&zip=36314&year=2025&lang=en&page=2
AL,Henry,1,36310,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01067&plan_type=PLAN_TYPE_MAPD&zip=36310&year=2025&lang=en&page=1
AL,Henry,1,36310,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01067&plan_type=PLAN_TYPE_MAPD&zip=36310&year=2025&lang=en&page=1
AL,Henry,1,36310,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01067&plan_type=PLAN_TYPE_MAPD&zip=36310&year=2025&lang=en&page=1
AL,Henry,1,36310,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01067&plan_type=PLAN_TYPE_MAPD&zip=36310&year=2025&lang=en&page=1
AL,Henry,1,36310,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01067&plan_type=PLAN_TYPE_MAPD&zip=36310&year=2025&lang=en&page=2
AL,Houston,1,36312,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01069&plan_type=PLAN_TYPE_MAPD&zip=36312&year=2025&lang=en&page=1
AL,Houston,1,36312,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01069&plan_type=PLAN_TYPE_MAPD&zip=36312&year=2025&lang=en&page=1
AL,Houston,1,36312,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01069&plan_type=PLAN_TYPE_MAPD&zip=36312&year=2025&lang=en&page=1
AL,Houston,1,36312,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01069&plan_type=PLAN_TYPE_MAPD&zip=36312&year=2025&lang=en&page=2
AL,Houston,1,36312,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01069&plan_type=PLAN_TYPE_MAPD&zip=36312&year=2025&lang=en&page=2
AL,Jackson,1,35740,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01071&plan_type=PLAN_TYPE_MAPD&zip=35740&year=2025&lang=en&page=1
AL,Jackson,1,35740,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01071&plan_type=PLAN_TYPE_MAPD&zip=35740&year=2025&lang=en&page=1
AL,Jackson,1,35740,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01071&plan_type=PLAN_TYPE_MAPD&zip=35740&year=2025&lang=en&page=2
AL,Jackson,1,35740,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01071&plan_type=PLAN_TYPE_MAPD&zip=35740&year=2025&lang=en&page=2
AL,Jackson,1,35740,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01071&plan_type=PLAN_TYPE_MAPD&zip=35740&year=2025&lang=en&page=3
AL,Jefferson,1,35005,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01073&plan_type=PLAN_TYPE_MAPD&zip=35005&year=2025&lang=en&page=2
AL,Jefferson,1,35005,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01073&plan_type=PLAN_TYPE_MAPD&zip=35005&year=2025&lang=en&page=2
AL,Jefferson,1,35005,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01073&plan_type=PLAN_TYPE_MAPD&zip=35005&year=2025&lang=en&page=2
AL,Jefferson,1,35005,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01073&plan_type=PLAN_TYPE_MAPD&zip=35005&year=2025&lang=en&page=2
AL,Jefferson,1,35005,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01073&plan_type=PLAN_TYPE_MAPD&zip=35005&year=2025&lang=en&page=3
AL,Lamar,1,35544,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01075&plan_type=PLAN_TYPE_MAPD&zip=35544&year=2025&lang=en&page=1
AL,Lamar,1,35544,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01075&plan_type=PLAN_TYPE_MAPD&zip=35544&year=2025&lang=en&page=1
AL,Lamar,1,35544,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01075&plan_type=PLAN_TYPE_MAPD&zip=35544&year=2025&lang=en&page=1
AL,Lamar,1,35544,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01075&plan_type=PLAN_TYPE_MAPD&zip=35544&year=2025&lang=en&page=1
AL,Lamar,1,35544,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01075&plan_type=PLAN_TYPE_MAPD&zip=35544&year=2025&lang=en&page=2
AL,Lauderdale,1,35630,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01077&plan_type=PLAN_TYPE_MAPD&zip=35630&year=2025&lang=en&page=1
AL,Lauderdale,1,35630,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01077&plan_type=PLAN_TYPE_MAPD&zip=35630&year=2025&lang=en&page=1
AL,Lauderdale,1,35630,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01077&plan_type=PLAN_TYPE_MAPD&zip=35630&year=2025&lang=en&page=2
AL,Lauderdale,1,35630,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01077&plan_type=PLAN_TYPE_MAPD&zip=35630&year=2025&lang=en&page=2
AL,Lauderdale,1,35630,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01077&plan_type=PLAN_TYPE_MAPD&zip=35630&year=2025&lang=en&page=3
AL,Lawrence,1,35618,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01079&plan_type=PLAN_TYPE_MAPD&zip=35618&year=2025&lang=en&page=1
AL,Lawrence,1,35618,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01079&plan_type=PLAN_TYPE_MAPD&zip=35618&year=2025&lang=en&page=1
AL,Lawrence,1,35618,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01079&plan_type=PLAN_TYPE_MAPD&zip=35618&year=2025&lang=en&page=1
AL,Lawrence,1,35618,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01079&plan_type=PLAN_TYPE_MAPD&zip=35618&year=2025&lang=en&page=2
AL,Lawrence,1,35618,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01079&plan_type=PLAN_TYPE_MAPD&zip=35618&year=2025&lang=en&page=3
AL,Limestone,1,35613,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01083&plan_type=PLAN_TYPE_MAPD&zip=35613&year=2025&lang=en&page=1
AL,Limestone,1,35613,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01083&plan_type=PLAN_TYPE_MAPD&zip=35613&year=2025&lang=en&page=1
AL,Limestone,1,35613,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01083&plan_type=PLAN_TYPE_MAPD&zip=35613&year=2025&lang=en&page=2
AL,Limestone,1,35613,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01083&plan_type=PLAN_TYPE_MAPD&zip=35613&year=2025&lang=en&page=2
AL,Limestone,1,35613,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01083&plan_type=PLAN_TYPE_MAPD&zip=35613&year=2025&lang=en&page=3
AL,Lowndes,1,36040,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01085&plan_type=PLAN_TYPE_MAPD&zip=36040&year=2025&lang=en&page=1
AL,Lowndes,1,36040,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01085&plan_type=PLAN_TYPE_MAPD&zip=36040&year=2025&lang=en&page=1
AL,Lowndes,1,36040,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01085&plan_type=PLAN_TYPE_MAPD&zip=36040&year=2025&lang=en&page=2
AL,Lowndes,1,36040,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01085&plan_type=PLAN_TYPE_MAPD&zip=36040&year=2025&lang=en&page=2
AL,Lowndes,1,36040,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01085&plan_type=PLAN_TYPE_MAPD&zip=36040&year=2025&lang=en&page=3
AL,Macon,1,36031,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01087&plan_type=PLAN_TYPE_MAPD&zip=36031&year=2025&lang=en&page=1
AL,Macon,1,36031,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01087&plan_type=PLAN_TYPE_MAPD&zip=36031&year=2025&lang=en&page=1
AL,Macon,1,36031,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01087&plan_type=PLAN_TYPE_MAPD&zip=36031&year=2025&lang=en&page=1
AL,Macon,1,36031,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01087&plan_type=PLAN_TYPE_MAPD&zip=36031&year=2025&lang=en&page=2
AL,Macon,1,36031,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01087&plan_type=PLAN_TYPE_MAPD&zip=36031&year=2025&lang=en&page=3
AL,Madison,1,35741,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01089&plan_type=PLAN_TYPE_MAPD&zip=35741&year=2025&lang=en&page=1
AL,Madison,1,35741,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01089&plan_type=PLAN_TYPE_MAPD&zip=35741&year=2025&lang=en&page=1
AL,Madison,1,35741,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx AL-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H0432-012-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-012-0?fips=01089&plan_type=PLAN_TYPE_MAPD&zip=35741&year=2025&lang=en&page=2
AL,Madison,1,35741,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0001 (HMO-POS),Medicare Advantage with drug coverage,H0432-003-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-003-0?fips=01089&plan_type=PLAN_TYPE_MAPD&zip=35741&year=2025&lang=en&page=2
AL,Madison,1,35741,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0002 (HMO-POS),Medicare Advantage with drug coverage,H0432-004-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H0432-004-0?fips=01089&plan_type=PLAN_TYPE_MAPD&zip=35741&year=2025&lang=en&page=3
AL,Marengo,1,36748,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0003 (HMO-POS),Medicare Advantage with drug coverage,H2802-041-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2802-041-0?fips=01091&plan_type=PLAN_TYPE_MAPD&zip=36748&year=2025&lang=en&page=1
AL,Marengo,1,36748,UnitedHealthcare,AARP Medicare Advantage from UHC AL-0004 (PPO),Medicare Advantage with drug coverage,H1889-015-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1889-015-0?fips=01091&plan_type=PLAN_TYPE_MAPD&zip=36748&year=2025&lang=en&page=1
